 2012  814 1210 18.2 L  38.392  46.798 15.0      12 0.0 2.3L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120814121018     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 HIGH     P   0A  1123 45.65                                   -0.06            
 ZANG     P   0A  1123 45.69                                    0.03            
 SRND     P   0A  1123 46.58                                   -0.01            
 KVCH     P   0A  1123 46.60                                    0.01            
 GZCH     P   0A  1123 46.75                                    0.03            
 HMLO     P   4A  1124 38.14                                   -9.25            
 FRMZ     P   0A  1123 47.83                                    0.15            
 BLVR     P   0A  1123 48.65                                    0.13            
 GOLJ     P   0A  1123 48.52                                   -0.07            
 NMVR     P   0A  1123 49.13                                    0.02            
 VRDN     P   0A  1123 49.24                                   -0.09            
 AZGN     P   0A  1123 49.41                                   -0.12            
 MGSL     P   0A  1123 50.46                                    0.02            
                                                                                

 2012  815 1139 29.7 L  38.387  46.683  3.9      15 0.0 2.0L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815113929     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 HIGH     P   0A  1139 30.61                                   -0.11            
 ZANG     P   0A  1139 30.89                                   -0.01            
 SRND     P   0A  1139 31.59                                   -0.02            
 KVCH     P   0A  1139 31.71                                    0.02            
 GZCH     P   0A  1139 31.88                                    0.05            
 HMLO     P   4A  1140 23.49                                   -9.26            
 FRMZ     P   0A  1139 33.20                                    0.14            
 BLVR     P   0A  1139 33.59                                    0.19            
 GOLJ     P   0A  1139 33.80                                   -0.06            
 NMVR     P   0A  1139 34.06                                    0.04            
 VRDN     P   0A  1139 34.33                                   -0.04            
 AZGN     P   0A  1139 34.59                                   -0.07            
 MGSL     P   0A  1139 35.34                                   -0.02            
 KRNG     P   0A  1139 36.15                                   -0.10            
 TBZ      P   0A  1139 38.30                                    0.02            
                                                                                

 2012  815 12 3 56.6 L  38.385  46.805  8.6      14 0.0 1.6L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815120356     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 GZCH     P   0A  12 3 59.02                                   -0.01            
 ZANG     P   0A  12 3 59.21                                   -0.08            
 ORNG     P   0A  12 3 59.99                                    0.19            
 HIGH     P   0A  12 3 59.81                                   -0.07            
 BLVR     P   0A  12 4  0.20                                    0.07            
 NMVR     P   0A  12 4  0.23                                    0.03            
 VRDN     P   0A  12 4  0.38                                    0.01            
 SRND     P   0A  12 4  0.74                                   -0.07            
 AZGN     P   0A  12 4  0.95                                   -0.08            
 KVCH     P   0A  12 4  1.20                                    0.10            
 MGSL     P   0A  12 4  1.39                                   -0.05            
 HMLO     P   4A  12 4 52.84                                   -9.19            
 KRNG     P   0A  12 4  2.08                                   -0.06            
 GOLJ     P   0A  12 4  3.36                                    0.06            
                                                                                

 2012  815 1319  0.8 L  38.436  46.705  3.5      19 0.0 2.2L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815131900     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A  1319  2.02                                   -0.13            
 MHTR     P   0A  1319  2.39                                    0.10            
 GZCH     P   0A  1319  3.08                                    0.05            
 HIGH     P   0A  1319  3.55                                   -0.00            
 ORNG     P   0A  1319  4.37                                    0.14            
 HMLO     P   4A  1319 55.16                                   -9.34            
 FRMZ     P   0A  1319  4.60                                    0.06            
 KVCH     P   0A  1319  4.48                                   -0.00            
 SRND     P   0A  1319  4.54                                    0.04            
 AZGN     P   0A  1319  5.70                                   -0.12            
 BLVR     P   0A  1319  5.96                                    0.15            
 VRDN     P   0A  1319  5.82                                   -0.02            
 GOLJ     P   0A  1319  6.02                                   -0.08            
 NMVR     P   0A  1319  6.09                                   -0.03            
 HRS      P   4A  1319  6.75                                   -0.61            
 MGSL     P   0A  1319  7.40                                   -0.03            
 KRNG     P   0A  1319  7.68                                   -0.09            
 TBZ      P   4A  1319 10.70                                   -0.13            
 BST      P   4A  1319 15.40                                   -0.52            
                                                                                

 2012  815 1420 41.2 L  38.412  46.788 10.1      14 0.0 1.6L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815142041     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 GZCH     P   0A  1420 43.59                                   -0.06            
 ZANG     P   0A  1420 43.76                                   -0.07            
 ORNG     P   0A  1420 44.51                                    0.21            
 HIGH     P   0A  1420 44.61                                   -0.05            
 VRDN     P   0A  1420 45.17                                   -0.00            
 BLVR     P   0A  1420 45.32                                   -0.03            
 NMVR     P   0A  1420 45.48                                    0.10            
 AZGN     P   0A  1420 45.49                                   -0.04            
 SRND     P   0A  1420 45.60                                    0.05            
 KVCH     P   0A  1420 45.86                                    0.11            
 HMLO     P   4A  1421 37.65                                   -8.65            
 FRMZ     P   0A  1420 46.27                                   -0.04            
 MGSL     P   0A  1420 46.50                                   -0.09            
 KRNG     P   0A  1420 46.91                                   -0.05            
                                                                                

 2012  815 1959 43.5 L  38.390  46.650  4.8      14 0.0 1.6L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815195943     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 HIGH     P   4A  20 0 36.70                                   -8.70            
 KVCH     P   0A  1959 45.87                                   -0.04            
 ZANG     P   0A  1959 45.73                                   -0.06            
 SRND     P   0A  1959 46.00                                    0.04            
 MHTR     P   0A  1959 46.19                                    0.08            
 GZCH     P   0A  1959 46.78                                   -0.00            
 HMLO     P   4A  20 0 38.16                                   -8.69            
 FRMZ     P   0A  1959 47.37                                    0.13            
 GOLJ     P   0A  1959 47.80                                   -0.06            
 BLVR     P   4A  1959 48.55                                    0.23            
 NMVR     P   0A  1959 49.09                                    0.11            
 AZGN     P   0A  1959 49.41                                   -0.10            
 MGSL     P   0A  1959 50.38                                    0.07            
 KRNG     P   0A  1959 51.11                                   -0.09            
                                                                                

 2012  815 2038 42.7 L  38.410  46.796 10.1      16 0.0 1.8L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815203842     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 GZCH     P   0A  2038 45.08                                   -0.05            
 ZANG     P   0A  2038 45.26                                   -0.10            
 MHTR     P   0A  2038 45.76                                    0.02            
 ORNG     P   0A  2038 45.95                                    0.20            
 HIGH     P   0A  2038 46.15                                   -0.05            
 VRDN     P   0A  2038 46.57                                    0.02            
 NMVR     P   0A  2038 46.74                                   -0.01            
 BLVR     P   0A  2038 46.86                                    0.10            
 AZGN     P   0A  2038 46.88                                   -0.07            
 SRND     P   0A  2038 47.13                                    0.04            
 KVCH     P   0A  2038 47.37                                    0.07            
 HMLO     P   4A  2039 39.20                                   -8.69            
 MGSL     P   0A  2038 47.90                                   -0.06            
 FRMZ     P   0A  2038 47.97                                    0.07            
 KRNG     P   0A  2038 48.27                                   -0.06            
 GOLJ     P   0A  2038 49.20                                   -0.07            
                                                                                

 2012  815 2041 15.9 L  38.401  46.822  3.7      13 0.0 1.2L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815204115     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 GZCH     P   0A  2041 17.55                                    0.02            
 ZANG     P   0A  2041 18.16                                   -0.05            
 ORNG     P   0A  2041 18.65                                    0.15            
 MHTR     P   0A  2041 18.84                                   -0.06            
 VRDN     P   0A  2041 19.15                                   -0.06            
 HIGH     P   0A  2041 19.23                                   -0.12            
 BLVR     P   0A  2041 19.59                                    0.08            
 AZGN     P   0A  2041 19.79                                   -0.08            
 SRND     P   0A  2041 20.46                                    0.04            
 MGSL     P   0A  2041 20.68                                   -0.02            
 KVCH     P   0A  2041 20.75                                    0.05            
 HMLO     P   4A  2042 12.76                                   -8.71            
 FRMZ     P   0A  2041 21.57                                    0.09            
                                                                                

 2012  815 2054  2.8 L  38.423  46.741 11.2      14 0.0 1.3L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815205402     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A  2054  5.30                                   -0.06            
 MHTR     P   0A  2054  5.54                                   -0.01            
 GZCH     P   0A  2054  5.49                                   -0.03            
 HIGH     P   0A  2054  6.02                                   -0.07            
 ORNG     P   0A  2054  6.45                                    0.21            
 SRND     P   0A  2054  6.84                                   -0.02            
 KVCH     P   0A  2054  6.93                                   -0.03            
 FRMZ     P   0A  2054  7.36                                    0.07            
 BLVR     P   0A  2054  7.59                                    0.17            
 VRDN     P   0A  2054  7.38                                   -0.02            
 AZGN     P   0A  2054  7.46                                   -0.09            
 NMVR     P   0A  2054  7.68                                    0.06            
 MGSL     P   0A  2054  8.80                                   -0.05            
 KRNG     P   0A  2054  9.08                                   -0.13            
                                                                                

 2012  815 21 2 49.7 L  38.397  46.667  4.9      15 0.0 2.5L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815210249     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 HIGH     P   0A  21 2 51.71                                   -0.03            
 ZANG     P   0A  21 2 51.76                                   -0.03            
 MHTR     P   0A  21 2 52.23                                    0.10            
 KVCH     P   0A  21 2 52.40                                   -0.03            
 SRND     P   0A  21 2 52.45                                    0.01            
 GZCH     P   0A  21 2 52.72                                   -0.02            
 HMLO     P   4A  21 3 44.53                                   -8.67            
 FRMZ     P   0A  21 2 53.64                                    0.13            
 ORNG     P   0A  21 2 54.03                                    0.09            
 GOLJ     P   0A  21 2 54.25                                   -0.08            
 BLVR     P   0A  21 2 54.59                                    0.14            
 NMVR     P   0A  21 2 55.05                                    0.01            
 VRDN     P   0A  21 2 55.14                                   -0.13            
 AZGN     P   0A  21 2 55.29                                   -0.17            
 MGSL     P   0A  21 2 56.40                                    0.03            
                                                                                

